Longitude,Latitude,ID2,ROW,COLUMN,ID,Horizons,Depth (cm),DHue,DVal,DChr,Mhue,MVal,MChr,% Clay,Structure,DConsist,WConsist,Stickiness,Plasticity,Roots,Pores,ISFs,Misc. Features
-117.085028,46.781492,251,11,11,251,Bwkb3,132+,10YR,4,4,10YR,3,4,12,2msbk,ha,fr,ss,sp,-,3vfdt,"fppf, cppf","CaCO3, clay films, more resistant"
-117.084192,46.781534,253,11,13,253,Ap,17,10YR,4,2,10YR,2,2,8,2mgr-2fsbk,-,vfr,so,sp,2vft,3vfdt&I,-,-
-117.084192,46.781534,253,11,13,253,BA,39,10YR,4,4,10YR,2,2,8,2fgr-2fsbk,-,vfr,so,sp,1vft&p,3vfdt&I,fdpf,filled channels
-117.084192,46.781534,253,11,13,253,Bw,79,10YR,4,6,10YR,3,4,10,2fpr->2msbk,-,vfr,ss,sp,1vft,3vfdt,"fdpo, ffpf","worm channels, clay films"
-117.084192,46.781534,253,11,13,253,Bwk,124,10YR,5,4,10YR,4,4,8,1msbk,-,vfr,ss,sp,1vft,2vfdt,"cppf, cppo, cfpo","CaCO3, filled & open worm channels"
-117.084192,46.781534,253,11,13,253,Bwkb,124+,10YR,5,4,10YR,4,3,8,2f-msbk,-,fr,so,po,-,3vfdt,"cppf, cppo, ffpf","CaCO3, small filled krotovinas, clay films"
-117.083356,46.781518,255,11,15,255,Ap,17,10YR,4,2,10YR,2,1,7,1vf-fgr,mh,fr,so,sp,2vft,3vfi,-,-
-117.083356,46.781518,255,11,15,255,A,36,10YR,3,3,10YR,2,2,8,2fgr-2msbk,sh,fr,ss,sp,2vft,3vfdt&I,-,worm channel
-117.083356,46.781518,255,11,15,255,AB,66,10YR,4,3,10YR,3,2,10,2mgr-2msbk,sh,fr,ss,mp,2vft,3vf-fdt&I,"fdpo, ffpf","worm channels, clay films"
-117.083356,46.781518,255,11,15,255,Bw1,99,10YR,4,3,10YR,3,3,10,2m-cosbk,mh,fr,ss,mp,2vft&c,3vf-fdt,"fdpo, ff-dpf","OM-lined worm channels, washed silts"
-117.083356,46.781518,255,11,15,255,Bw2,136,10YR,5,3,10YR,3,3,12,2m-cosbk,mh,fr,s,mp,2vft&c,3vfdt,"cdpf, fdpo, cfpf","clay films, OM-lined worm channels, washed silts in lower horizon"
-117.083356,46.781518,255,11,15,255,Bwb,136+,10YR,4,4,10YR,3,4,15,2f-msbk,mh,vfr,s,mp,1vft,2vfdt,"cdpf, ffpf","clay films, Mn-nodules"
-117.08252,46.781624,257,11,17,257,Ap,24,10YR,4,2,10YR,3,2,7,2mgr-2fsbk,sh,vfr,so,np,3vft,3vfdt&I,cfpf,earthworm casts
-117.08252,46.781624,257,11,17,257,Bw1,60,10YR,5,4,10YR,3,4,10,2msbk,ha,fr,ss,sp,2vft,3vf-fdt,fdpf,"clay films, open nightcrawler channel"
-117.08252,46.781624,257,11,17,257,Bw2,95,10YR,5,3,10YR,4,4,11,2m-cosbk,mh,fr,ms,sp,1vft,3vf-fdt,"cdpf, ffpf","clay films, washed silts"
-117.08252,46.781624,257,11,17,257,Bwb,130,10YR,5,3,10YR,4,3,12,2msbk-2fpr,mh,fr,ms,sp,-,2vfdt,"cdpf, fdpf","washed silts, clay films"
-117.08252,46.781624,257,11,17,257,Cb,130+,10YR,6,4,10YR,4,4,8,1fsbk,sh,l,ss,sp,-,1vfdt,-,"unaltered loess? (weak structure, no roots, few clay films)"
-117.081684,46.781565,259,11,19,259,Ap,19,10YR,4,2,10YR,2,2,7,1fsbk->2fgr,sh,fr,so,sp,3vf-ft,3vfdt&I,-,-
-117.081684,46.781565,259,11,19,259,AB,1,10YR,4,2,10YR,3,2,9,2fgr-2fsbk,mh,vfr,ss,sp,2vft,3vfdt&I,ffpf,clay films
-117.081684,46.781565,259,11,19,259,Bw1,79,10YR,5,3,10YR,3,2,10,2msbk-2fpr,ha,fi,ss,sp,2vft,3vf-fdt,"fdpf, ffpf","clay films, washed silts near bottom of horizon"
-117.081684,46.781565,259,11,19,259,Bw2,122,10YR,5,4,10YR,4,4,12,2cosbk-2mpr,mh,vfr,mp,mp,1vft,2vfdt,"cppf, fdpf","clay films, washed silts"
-117.081684,46.781565,259,11,19,259,Btb,122+,10YR,4,4,10YR,3,6,15,2cosbk,vh,fi,mp,vp,-,2vfdt,"mdpf, cppf","darkened clay skins, Mn-oxides"
-117.080848,46.781423,261,11,21,261,Ap,28,10YR,4,2,10YR,2,1,8,2vfgr-2msbk,mh,fr,ss,sp,3vft,3vfdt&I,fdpf,earthworm casts
-117.080848,46.781423,261,11,21,261,Bw1,60,10YR,4,3,10YR,3,3,10,2fgr-2fpr,mh,vfr,ss,sp,2vft,3vf-fdt&I,ffpf,clay films
-117.080848,46.781423,261,11,21,261,Bw2,91,10YR,5,3,10YR,3,4,11,2msbk-2fpr,ha,fr,ms,sp,1vft,3vf-fdt,"vfdpo, cfpf","vertical worm channels w/ granular material, clay films"
-117.080848,46.781423,261,11,21,261,Bwb,119,10YR,6,4,10YR,3,4,10,1fsbk,sh,vfr,ss,sp,-,3vfdt,ffpf,"clay films, krotovina"
-117.080848,46.781423,261,11,21,261,Bkb,119+,10YR,5,3,10YR,3,3,6,2f-msbk,sh,vfr,so,np,-,1vfdt,"mppo, mppf",CaCO3 in cracks & root channels
-117.080012,46.781657,263,11,23,263,Ap,18,10YR,5,2,10YR,2,2,7,2f-mgr,sh,l,so,sp,2vft,3vfdt&I,-,-
-117.080012,46.781657,263,11,23,263,AB,42,10YR,5,3,10YR,3,3,9,2msbk-2fpr,mh,fr,ss,sp,1vft,3vfdt,ffpf,clay films
-117.080012,46.781657,263,11,23,263,Bw,89,10YR,6,3,10YR,4,3,10,2msbk-2mpr,ha,vfr,ms,sp,1vft,2vfdt,"cdpf, fdpf","washed silts mostly near bottom, clay films"
-117.080012,46.781657,263,11,23,263,Bwb1,125,10YR,5,3,10YR,4,3,13,2msbk,ha,vfr,ms,mp,1vft,2vfdt,"cdpf, fdpf","clay films, washed silts"
-117.080012,46.781657,263,11,23,263,Bwb2,125+,10YR,5,4,10YR,3,4,13,2msbk-2fpr,mh,vfr,ms,mp,-,1vfdt,"fdpf, fppo","clay films, CaCO3 in pockets, krotovina"
-117.0791581,46.78153382,265,11,25,265,Ap,30,10YR,4,2,10YR,2,2,7,2fgr-2fsbk,sh,fr,so,np,2vft,3vfdt&I,cfpf,earthworm casts
-117.0791581,46.78153382,265,11,25,265,BA,58,10YR,4,3,10YR,3,2,8,2f-msbk,ha,fr,so,sp,1vft,3vfdt,ffpf,clay films
-117.0791581,46.78153382,265,11,25,265,Bw1,89,10YR,5,3,10YR,3,3,10,2cosbk-2mpr,mh,vfr,ss,sp,1vft,3vf-fdt,"fdpf, ffpf","washed silts, clay films"
-117.0791581,46.78153382,265,11,25,265,Bw2,128,10YR,6,3,10YR,3,3,11,2fsbk-2fpr,vh,fr,ss,mp,1vft&c,2vfdt,"fdpf, cdpf","clay band @ top of horizon, clay films, washed silts, krotovina"
-117.0791581,46.78153382,265,11,25,265,Bwb,128+,10YR,5,4,10YR,4,4,14,2msbk-2fpr,ha,fr,ms,mp,-,1vfdt,"cdpf, fdpf","clay films, washed silts"
-117.07834,46.781559,267,11,27,267,Ap,12,10YR,4,2,10YR,2,2,8,3vf-fgr,so,vfr,ss,np,3vft,3vfi,-,-
-117.07834,46.781559,267,11,27,267,A,30,10YR,5,2,10YR,3,2,8,2mbk->2fgr,mh,fr,so,sp,2vft,3vfdt&I,-,slightly compacted
-117.07834,46.781559,267,11,27,267,BA,71,10YR,3,3,10YR,3,2,10,2f-msbk,sh,vfr,ss,sp,2vft,3vfdt,fdpo,worm channels
-117.07834,46.781559,267,11,27,267,Bw,104,10YR,4,3,10YR,3,3,12,2msbk-2mpr,sh,fr,ms,mp,1vft,3vfdt,"cdpf, ffpf","skeletans, clay films"
-117.07834,46.781559,267,11,27,267,Bwb,104+,10YR,4,4,10YR,3,4,15,2cosbk-2fpr,sh,fr,ms,mp,1vft,3vf-fdt,"fdpf, cdpf","small skeletans, clay films"
-117.077504,46.78166,269,11,29,269,Ap1,16,10YR,4,2,10YR,2,2,7,3f-mgr,sh,vfr,so,sp,2vft,3vfi,cdpf,earthworm casts
-117.077504,46.78166,269,11,29,269,Ap2,29,10YR,5,2,10YR,2,2,7,2vfsbk,ha,vfr,so,sp,2vft,3vfdt,-,-
-117.077504,46.78166,269,11,29,269,A,55,10YR,4,2,10YR,2,2,9,2msbk,mh,vfr,ss,sp,1vft,2vf-fdt,fdpf,skeletans
-117.077504,46.78166,269,11,29,269,BA,81,10YR,4,3,10YR,3,2,12,2fgr-2fsbk,mh,fr,ms,sp,-,3vfdt&I,fdpf,"clay films, transition to E, granular material @ bottom of horizon (burrowing?)"
-117.077504,46.78166,269,11,29,269,E,111,10YR,7,2,10YR,4,2,8,1msbk,sh,vfr,ss,np,-,2vfdt,ffpf,"clay films, eluviation/reduction, thixotropic"
-117.077504,46.78166,269,11,29,269,Btb,111+,10YR,4,4,10YR,3,4,17,3cosbk-3mpr,ha,vfi,ms,vp,-,1vfdt,"mppf, mppo, cdpf","darkened clay skins (OM & Mn-oxides), on peds & in root channels, skeletans"
-117.076668,46.781558,271,11,31,271,Ap1,14,10YR,5,2,10YR,3,2,8,3vf-fgr,mh,fr,so,sp,3vf-ft,3vfi,-,-
-117.076668,46.781558,271,11,31,271,Ap2,30,10YR,5,2,10YR,2,2,9,2f-msbk,ha,vfr,ss,sp,2vft,2vfdt,-,-
-117.076668,46.781558,271,11,31,271,AB,59,10YR,4,2,10YR,3,2,10,2fgr-2msbk,vh,vfr,ss,sp,1vft,3vfdt&I,vfdpo,open worm channels
-117.076668,46.781558,271,11,31,271,Bw1,93,10YR,5,4,10YR,3,4,13,3fsbk-2fpr,vh,vfr,ms,mp,1vft,3vfdt,"cppf, fdpf","washed silts, clay films, future E?"
-117.076668,46.781558,271,11,31,271,Bw2,127,10YR,6,3,10YR,4,3,12,2msbk,ha,fi,ss,mp,-,2vfdt,"fdpf, mppf","clay films, washed silts, future E?"
-117.076668,46.781558,271,11,31,271,Btb,127+,10YR,6,4,10YR,4,4,15,3cosbk,mh,vfr,vs,vp,-,2vfdt,"cppf, vfppo","clay skins, OM-filled channels"
-117.085172,46.78193,273,12,10,273,Ap,24,10YR,5,2,10YR,2,2,7,2vfgr-1fsbk,sh,fr,so,sp,3vf-ft,3vfdt&I,cdpf,earthworm casts
-117.085172,46.78193,273,12,10,273,BE,47,10YR,6,2,10YR,4,2,8,3fsbk,mh,vfr,so,mp,3vft,3vfdt,-,gradual eluviation/reduction zone formation
-117.085172,46.78193,273,12,10,273,EB,69,10YR,7,2,10YR,5,2,8,2msbk-2fpr,sh,vfr,ss,mp,-,3vfdt,"fdpf, vffpf","eluviation/reduction, clay films, Fe-oxides"
-117.085172,46.78193,273,12,10,273,Btb1,124,10YR,5,4,10YR,3,4,13,3fpr,mh,fr,ms,mp,-,2vfdt,"mppf, fppf, mfpf","clay skins, small skeletans, Mn-nodules"
-117.085172,46.78193,273,12,10,273,Btb2,124+,10YR,5,6,10YR,3,6,15,3msbk-3fpr,ha,fi,ms,mp,-,3vfdt,"mppf, cppo, mdpf","clay skins, OM-clay lined root channels, Mn-nodules"
-117.084357,46.78187778,275,12,12,275,Ap,24,10YR,4,1,10YR,2,1,6,2mgr-2vfsbk,mh,vfr,so,np,3vft,3vfdt&I,cdpf,earthworm casts
-117.084357,46.78187778,275,12,12,275,Bw1,46,10YR,5,3,10YR,3,3,8,2fgr-2fpr,mh,vfr,so,sp,1vft,3vfdt&I,cppf,earthworm casts
-117.084357,46.78187778,275,12,12,275,Bw2,74,10YR,5,2,10YR,4,2,10,2fsbk-2fpr,sh,vfr,ss,sp,1vft,2vf-fdt,"fdpo, fdpf","open worm channels w/ granular material, skeletans"
-117.084357,46.78187778,275,12,12,275,Bw3,111,10YR,5,4,10YR,3,4,11,2msbk-2fpr,mh,vfr,ss,mp,1vft&c,3vfdt,"cdpf, fdpf, fdpo","washed silts, clay films, OM-lined worm channels w/ roots & granular material"
-117.084357,46.78187778,275,12,12,275,Bwb,111+,10YR,5,4,10YR,4,4,11,2msbk-2mpr,mh,vfr,ss,mp,1vft&c,2vfdt,cdpf,"clay films, OM-lined worm channel w/ roots"
-117.0835,46.781883,277,12,14,277,Ap,16,10YR,3,2,10YR,2,2,7,2vf-mgr,sh,vfr,so,sp,2vft,3vfi,-,-
-117.0835,46.781883,277,12,14,277,AB,42,10YR,4,3,10YR,3,3,10,2fgr-2msbk,mh,fr,ss,sp,2vft,3vf-fdt&I,cdpf,OM
-117.0835,46.781883,277,12,14,277,Bw,89,10YR,5,4,10YR,3,4,10,2m-cosbk,mh,vfr,ss,sp,2vft,3vf-fdt,"fdpo, ffpf, cfpf","filled worm channels, washed silts, clay films near bottom of horizon"
-117.0835,46.781883,277,12,14,277,Bwk,128,10YR,6,4,10YR,4,4,7,1m-cosbk,s,vfr,so,po,-,3vf-fdt,"fppf, fdpo","CaCO3 (es), filled worm channels"
-117.0835,46.781883,277,12,14,277,Bwb,128+,10YR,6,3,10YR,4,3,10,2f-msbk,s,vfr,so,sp,-,3vf-fdt,"ffpo, ffpf","old worm channels, carbonates"
-117.0826501,46.78185937,279,12,16,279,Ap,25,10YR,5,2,10YR,3,2,8,3vfgr-2fsbk,sh,fi,so,sp,2vft,3vfdt&I,-,-
-117.0826501,46.78185937,279,12,16,279,AB,44,10YR,4,2,10YR,2,2,9,2mgr-2vfpr,mh,fr,ss,sp,2vft,3vfdt&I,cdpf,earthworm casts
-117.0826501,46.78185937,279,12,16,279,Bw1,65,10YR,5,3,10YR,3,3,11,2fsbk-2fpr,ha,vfr,ss,mp,2vf-ft,3vfdt,cfpf,"clay films, vertical nightcrawler channel w/ roots & granular material"
-117.0826501,46.78185937,279,12,16,279,Bw2,116,10YR,5,4,10YR,4,3,12,2fpr,mh,vfr,ms,mp,2vf-ft,3vfdt,"fdpf, cfpf","washed silts, clay films, continuation of nightcrawler channel"
-117.0826501,46.78185937,279,12,16,279,Bwb,116+,10YR,4,4,10YR,3,4,15,2msbk-2fpr,ha,fr,ms,mp,1vft,3vf-fdt,"cdpf, vfdpf","clay films, washed silts"
-117.0818123,46.78170481,281,12,18,281,Ap,21,10YR,5,2,10YR,2,2,8,2fsbk->2fgr,mh,fi,so,np,3vft,3vfdt&I,-,earthworm casts
-117.0818123,46.78170481,281,12,18,281,BA,55,10YR,4,3,10YR,3,3,10,2fgr-2fsbk,mh,vfr,ss,sp,3vft,3vfdt&I,ffpf,"clay films, filled worm cahnnel w/ granular material"
-117.0818123,46.78170481,281,12,18,281,Bw,92,10YR,5,4,10YR,4,4,12,2msbk-2fpr,mh,fr,ss,sp,1vft&c,3vf-fdt,"cfpf, vfppo","clay films, open worm channels"
-117.0818123,46.78170481,281,12,18,281,Bkb1,127,10YR,7,3,10YR,5,4,<5,1msbk,sh,vfr,so,np,1vft,2vfdt,"fpc, fppf, vffpf","CaCO3 in cracks & ped faces, concentrated near top of horizon, clay films, abrupt boundary w/ Bw"
-117.0818123,46.78170481,281,12,18,281,Bkb2,127+,10YR,6,3,10YR,3,3,6,2msbk-2fpr,sh,vfr,so,sp,-,2vfdt,"fppf, fdpf","CaCO3 in cracks, clay films"
-117.080992,46.781853,283,12,20,283,Ap,24,10YR,4,2,10YR,2,2,8,2fsbk->2fgr,sh,fr,so,sp,2vft,3vfdt&I,cdpf,earthworm casts
-117.080992,46.781853,283,12,20,283,Bw1,51,10YR,4,4,10YR,3,4,11,2fsbk-2fpr,mh,fi,ss,mp,2vft,3vfdt,"cfpf, fdpo","clay films, earthworm casts in channels"
-117.080992,46.781853,283,12,20,283,Bw2,105,10YR,5,3,10YR,4,3,13,2fsbk-2mpr,mh,vfr,ms,mp,2vft&p,2vfdt,"cdpf, vfdpo","clay films, small worm channels"
-117.080992,46.781853,283,12,20,283,Bwb1,127,10YR,5,4,10YR,3,4,10,2msbk-1fsbk,sh,vfr,ss,sp,-,3vfdt,ffpf,clay films
-117.080992,46.781853,283,12,20,283,Bwb2,127+,10YR,6,3,10YR,3,3,<5,1vf-fsbk,sh,fr,so,np,-,2vfdt,"cppo, fppf, ffpf","CaCO3 in cracks & ped faces, clay films"
-117.080156,46.781972,285,12,22,285,Ap,21,10YR,5,2,10YR,2,2,8,2fgr-3msbk,mh,fr,so,sp,2vft,3vfdt&I,-,slightly compacted
-117.080156,46.781972,285,12,22,285,Bw1,60,10YR,5,3,10YR,3,2,9,2msbk-2fpr,mh,vfr,so,sp,1vft,3vf-fdt,"ffpf, fdpf","clay films, washed silts, worm channel w/ roots & granular material"
-117.080156,46.781972,285,12,22,285,Bw2,80,10YR,5,3,10YR,4,3,12,2msbk,mh,fr,ss,mp,1vft,3vfdt,"cppf, fdpf","washed silts, mingled w/ clay films"
-117.080156,46.781972,285,12,22,285,Bw3,115,10YR,5,3,10YR,4,4,13,2fsbk-2fpr,ha,fr,ms,mp,2vft&c,3vf-fdt,"fdpf, cppf","clay films, washed silts, OM-lined worm channel"
-117.080156,46.781972,285,12,22,285,Bwb,115+,10YR,5,4,10YR,3,4,14,2msbk,vh,vfr,ms,mp,1vft,2vf-fdt,"fdpf, cdpf","washed silts, clay films"
-117.07932,46.781907,287,12,24,287,Ap,23,10YR,4,2,10YR,2,2,8,2fsbk->2vfgr,sh,vfr,so,sp,3vft,3vfdt&I,cdpf,earthworm casts
-117.07932,46.781907,287,12,24,287,A,38,10YR,3,3,10YR,3,2,9,2fgr-2msbk,sh,vfr,ss,sp,2vft,2vfdt&I,-,open worm channel
-117.07932,46.781907,287,12,24,287,BA,60,10YR,4,3,10YR,3,2,10,2msbk,mh,vfr,ss,sp,2vft&c,2vfdt,ffpf,clay films
-117.07932,46.781907,287,12,24,287,Bw,99,10YR,5,3,10YR,3,3,12,2fsbk-2fpr,mh,vfr,ms,sp,1vft,3vfdt,"cdpf, ffpf","washed silts, clay films"
-117.07932,46.781907,287,12,24,287,Bwb,99+,10YR,5,4,10YR,3,4,12,2msbk-2fpr,mh,fr,ms,sp,-,3vfdt,"fdpf, fdpf, vfdpo","clay films, skeletans, OM-clay filled channels"
-117.078484,46.78184,289,12,26,289,Ap,20,10YR,5,2,10YR,2,2,7,2fgr-2fsbk,ha,fr,so,sp,3vft,3vfdt&I,cdpf,earthworm casts
-117.078484,46.78184,289,12,26,289,A,44,10YR,4,2,10YR,2,2,9,2fgr-2msbk,mh,vfr,ss,sp,2vft,3vfdt&I,ffpf,earthworm casts
-117.078484,46.78184,289,12,26,289,Bw1,80,10YR,4,3,10YR,3,3,12,2msbk,ha,vfr,ms,sp,1vft,2vfdt,"cdpf, ffpf","washed silts, clay films"
-117.078484,46.78184,289,12,26,289,Bw2,112,10YR,6,3,10YR,4,4,11,2msbk-2fpr,ha,vfr,ss,sp,1vft,2vfdt,"fppf, fdpf","skeletans, clay films"
-117.078484,46.78184,289,12,26,289,Bwb,112+,10YR,5,3,10YR,3,3,14,2f-mpr,mh,vfr,ms,mp,-,2vfdt,"cppf, fdpf","washed silts, clay films, krotovina"
-117.077648,46.781782,291,12,28,291,Ap1,15,10YR,5,2,10YR,2,2,10,2mgr-3msbk,sh,fr,ms,sp,2vft,2vfdt&I,fdpf,earthworm casts
-117.077648,46.781782,291,12,28,291,Ap2,33,10YR,4,2,10YR,3,2,11,3msbk,mh,fr,ms,sp,1vft,3vfdt,-,compacted
-117.077648,46.781782,291,12,28,291,Bw1,49,10YR,4,3,10YR,3,3,14,3fsbk,ha,vfr,vs,vp,2vft&p,2vfdt,cdpf,darkened clay films
-117.077648,46.781782,291,12,28,291,Bw2,85,10YR,5,3,10YR,4,3,16,3msbk,vh,fi,vs,vp,1vft&p,2vfdt,"cppf, cfpf","darkened clay films, Mn-nodules @ bottom of horizon, L1->L2 transition"
-117.077648,46.781782,291,12,28,291,Btb1,114,10YR,5,4,10YR,4,4,15,3fsbk-2fpr,vh,vfi,ms,mp,-,3vfdt,"fppf, cppf, ffpf, cfpf","skeletans, clay skins, Fe-oxides, Mn-nodules"
-117.077648,46.781782,291,12,28,291,Btb2,114+,10YR,4,4,10YR,3,6,18,3cosbk,ha,fi,vs,vp,-,1vfdt,"mppf, mfpf","darkened clay skins, Mn-nodules"
-117.076812,46.78172,293,12,30,293,Ap,11,10YR,4,2,10YR,2,2,8,3fgr,sh,l,so,sp,3vft,3vfi,-,-
-117.076812,46.78172,293,12,30,293,A,36,10YR,5,2,10YR,3,2,8,3msbk-3mpr,ha,fi,so,sp,2vft&p,1vfdt,-,compacted plow layer
-117.076812,46.78172,293,12,30,293,Bw1,79,10YR,5,3,10YR,3,3,11,3f-msbk,mh,vfr,ss,mp,2vft,3vfdt,fdpf,"clay films, OM-darkened ped faces"
-117.076812,46.78172,293,12,30,293,Bw2,117,10YR,6,3,10YR,4,3,13,3fsbk-2fpr,mh,fr,ms,mp,1vft&c,3vfdt,"cdpf, cdpf","clay band @ top, clay films, washed silts"
-117.076812,46.78172,293,12,30,293,Bwb,117+,10YR,5,4,10YR,4,4,16,3msbk-2fpr,mh,vfr,vs,vp,-,2vfdt,"mdpf, fdpf","clay films, skeletans, krotovina"
-117.085118,46.782216,298,13,10,295,Ap,25,10YR,3,2,10YR,2,1,9,2vgr-2fsbk,-,fr,ss,sp,3vft,3vfdt&I,-,slightly compacted by probe
-117.085118,46.782216,298,13,10,295,A,42,10YR,4,2,10YR,2,2,10,2fgr-2fsbk,-,vfr,ss,sp,2vft,3vfdt&I,ffpf,worm casts
-117.085118,46.782216,298,13,10,295,Bw1,84,10YR,4,3,10YR,3,3,12,2msbk-2fpr,-,vfr,ss,mp,2vft,3vfdt,cfpf,clay films mixed w/ washed silts
-117.085118,46.782216,298,13,10,295,Bwb1,128,10YR,4,4,10YR,3,4,12,2f-msbk,-,fr,ss,mp,2vft,3vf-fdt,cfpf-po,"old krotovinas, clay films w/ washed silts, roots in filled krotovina"
-117.085118,46.782216,298,13,10,295,Bwb2,128+,10YR,5,4,10YR,4,3,15,2f-msbk,-,fi,ms,mp,-,3vfdt,"cdpf, cdpf","clay films, washed silts, worm channel w/ granular material, old filled krotovina"
-117.084282,46.782153,300,13,12,297,Ap,14,10YR,3,3,10YR,2,1,9,2fgr-2vfsbk,sh,vfr,so,sp,3vft,3vfdt&I,-,-
-117.084282,46.782153,300,13,12,297,A,34,10YR,3,2,10YR,2,1,10,2mgr-2fsbk,sh,vfr,ss,sp,3vft,3vfdt&I,ffpo,small worm channels
-117.084282,46.782153,300,13,12,297,BA,70,10YR,4,3,10YR,3,3,12,2mgr-2fsbk,mh,vfr,ss,sp,2vft,3vfdt&I,"cfpf, fdpo","worm casts, open worm channels w/ granular material"
-117.084282,46.782153,300,13,12,297,EB,108,10YR,6,3,10YR,3,3,8,1f-msbk,mh,vfr,so,np,1vft,3vfdt,ffpf,"eluviation/reduction, clay films"
-117.084282,46.782153,300,13,12,297,Bwb,108+,10YR,4,4,10YR,3,4,15,2msbk,ha,fi,ss,mp,1vft,3vf-fdt,"cdpf, cdpf, fdpo","clay films mixed w/ washed silts, masking filled krotovinas"
-117.0834303,46.78215462,302,13,14,299,Ap,15,10YR,3,2,10YR,2,2,5,2fgr-2fsbk,sh,vfr,so,sp,3vft,3vfdt&I,-,-
-117.0834303,46.78215462,302,13,14,299,A,37,10YR,4,2,10YR,2,2,7,2fgr-2msbk,mh,vfr,so,sp,2vft,3vfdt&I,-,-
-117.0834303,46.78215462,302,13,14,299,AB,71,10YR,4,3,10YR,3,3,7,2f-msbk,sh,vfr,ss,sp,2vft,3vfdt,"fdpo, fdpf, ffpo","worm channels, washed silts, OM-clays, small worm and root channels"
-117.0834303,46.78215462,302,13,14,299,Bw1,104,10YR,5,4,10YR,3,4,10,2m-cosbk,mh,fr,ss,mp,2vft&c,3vf-fdt,"fdpo, cdpf, cfpf","small worm & root channels, washed silts, clay films"
-117.0834303,46.78215462,302,13,14,299,Bw2,125,10YR,4,4,10YR,3,4,10,2msbk,mh,fr,ss,mp,1vft,3vf-fdt,"fdpf, cdpf","clay laminae, washed silts"
-117.0834303,46.78215462,302,13,14,299,Bwb,125+,10YR,4,3,10YR,3,3,12,2m-cosbk,sh,fr,s,mp,1vft,2vf-fdt,"cppf, fdpf","clay films, washed silts"
-117.08261,46.782159,304,13,16,301,Ap,22,10YR,4,2,10YR,3,2,9,2fgr-2fsbk,s,vfr,so,sp,2vft,3vfdt&I,-,-
-117.08261,46.782159,304,13,16,301,Bw1,61,10YR,4,3,10YR,3,5,10,2f-msbk,sh,vfr,so,sp,2vft,3vfdt,fdpo,filled worm channels
-117.08261,46.782159,304,13,16,301,Bw2,96,10YR,4,4,10YR,3,4,10,2fsbk-2fpr,mh,vfr,ss,sp,1vft,3vf-fdt,"fdpf, ffpf","washed silts, clay films"
-117.08261,46.782159,304,13,16,301,Bwb1,123,10YR,5,4,10YR,3,3,12,2msbk-2fpr,mh,fr,ss,sp,1vft,3vf-fdt,"fdpf, fdpf","clay films, washed silts"
-117.08261,46.782159,304,13,16,301,Bwb2,123+,10YR,4,6,10YR,3,6,12,2msbk,ha,fr,ss,sp,-,2vfdt,fdpf,"clay films, old krotovina"
-117.081774,46.781998,306,13,18,303,Ap,18,10YR,3,2,10YR,2,1,9,2mgr-2vfsbk,s,vfr,so,sp,3vft,3vfdt&I,-,plow layer
-117.081774,46.781998,306,13,18,303,AB,49,10YR,4,3,10YR,3,2,10,2fgr-2fsbk,sh,vfr,so,sp,2vft,3vf-fdt&I,-,worm casts
-117.081774,46.781998,306,13,18,303,Bw1,78,10YR,4,4,10YR,3,4,10,2f-msbk,mh,vfr,ss,sp,2vft,2vfdt,"fdpf, ffpf","washed silts, clay films"
-117.081774,46.781998,306,13,18,303,Bw2,120,10YR,5,4,10YR,3,4,12,2fsbk-2fpr,mh,vfr,ss,sp,1vft,2vfdt,"fdpf, fdpf","washed silts, clay films"
-117.081774,46.781998,306,13,18,303,Bwb,120+,10YR,4,4,10YR,3,3,15,2msbk,mh,vfr,ss,mp,-,3vfdt,"ffpf, ffpo, fdpf","Mn-nodules, filled krotovinas, clay films"
-117.080938,46.782139,308,13,20,305,Ap,15,10YR,3,2,10YR,2,1,8,2vfgr-2fsbk,sh,vfr,so,sp,3vft,3vfdt&I,-,-
-117.080938,46.782139,308,13,20,305,Bw1,64,10YR,4,3,10YR,3,2,9,2f-msbk,mh,fr,ss,sp,3vft&p,3vfdt,"cdpf, fdpo","washed silts, worm channels w/ roots"
-117.080938,46.782139,308,13,20,305,Bw2,101,10YR,5,4,10YR,4,4,10,2msbk,mh,vfr,ss,mp,2vft,3vf-fdt,"fdpo, fdpf, ffpf","old filled krotovinas filled w/ OM, masked by washed silts & clay films"
-117.080938,46.782139,308,13,20,305,Bwb1,127,10YR,5,3,10YR,4,3,12,2f-msbk,mh,vfr,ss,sp,1vft,3vf-fdt,"fdpo, ffpf","old filled krotovinas, clay films"
-117.080938,46.782139,308,13,20,305,Bwb2,127+,10YR,5,4,10YR,3,4,15,2msbk-2fpr,mh,fr,ss,sp,-,3vfdt,"ffpf, ffpf","washed silts, clay films"
-117.080102,46.782258,310,13,22,307,Ap,22,10YR,4,2,10YR,2,1,7,2fgr-2vfsbk,s,vfr,so,mp,3vft,3vfdt&I,-,-
-117.080102,46.782258,310,13,22,307,A,53,10YR,3,3,10YR,2,2,10,2fgr-2fsbk,s,vfr,so,sp,2vft,3vfdt&I,fdpo,worm channels
-117.080102,46.782258,310,13,22,307,BE,83,10YR,4,3,10YR,3,3,10,2fsbk,sh,vfr,ss,sp,2vft,3vfdt,"mppf, fdpo","washed silts increasing near bottom of horizon, worm channels"
